"SK_ID_CURR","TARGET"
102671,0.535892222350377
102694,0.784667497193929
102701,0.333920841676645
102703,0.173400984555603
102704,0.260974384994638
102713,0.194378075934096
102720,0.663996916375188
102731,0.0319986423494603
102733,0.42729038388058
102749,0.337554231347462
102755,0.177460154015817
102763,0.203707930278666
102770,0.450822971931451
102772,0.0971791832125665
102799,0.714353981054023
102838,0.283403075002378
102854,0.382391011079331
102862,0.619432456103708
102863,0.346688316844196
102867,0.176639124427473
102868,0.0187286647719385
102878,0.482478191321563
102887,0.527007396856468
102898,0.729901499069292
102904,0.519652150868824
102912,0.0972738374910105
102919,0.32172115752683
102927,0.448140436454914
102932,0.0501004604877271
102933,0.744078666982989
102935,0.399301792318573
102958,0.0222398869130594
102969,0.521700273867416
102971,0.0280182312287862
102975,0.0330917170863548
102979,0.0634393277294096
102982,0.188283313368308
102987,0.113658516219502
102989,0.538163839038356
102995,0.233056520775685
102996,0.272837541767905
103000,0.399324391043924
103001,0.427838727036768
103004,0.535239802836461
103010,0.0335795725532247
103025,0.229769956449444
103029,0.413581125252014
103046,0.112171879461028
103056,0.162771612861501
103062,0.581851043109973
103078,0.0341726746267421
103083,0.0298361128177856
103092,0.24657559529746
103096,0.0878766633166855
103097,0.663954628673802
103102,0.715016097523483
103112,0.406277760917317
103132,0.507314913365733
103144,0.535972356267024
103145,0.0656580473273147
103146,0.0248047697486173
103147,0.141732534176937
103158,0.348075126109824
103171,0.465380977263165
103173,0.0161304430365915
103184,0.0339404642689233
103195,0.64226156617483
103196,0.290315337863624
103206,0.108661029195625
103230,0.133268985267659
103231,0.801062194966613
103232,0.223492905019533
103239,0.058219582163454
103240,0.681369052544382
103243,0.402844520942867
103252,0.72004497432263
103258,0.402831025779313
103259,0.722911385930153
103279,0.0341064117343908
103280,0.0875944178184417
103286,0.0320887228896186
103287,0.412242462631789
103290,0.0307108095957622
103298,0.352648921995585
103315,0.142783001029244
103319,0.358084565768124
103334,0.556004582158836
103336,0.582011958024746
103345,0.414138802954472
103368,0.324306393608034
103371,0.641028841145153
103377,0.0486013347264167
103398,0.191992496569817
103404,0.477894702698506
103408,0.734983527169244
103410,0.39475031123942
103418,0.22215698806688
103420,0.731874661622561
103432,0.585648960390761
103433,0.0178279056259714
103436,0.0155637620418414
103440,0.337688467190356
103453,0.0342603905390939
103459,0.466072420328275
103460,0.457796495191725
103461,0.0200416464608123
103462,0.453149561637744
103473,0.0960247846348503
103474,0.245847613737039
103475,0.195017567429775
103478,0.734694679344434
103480,0.0397710995997705
103484,0.226844539549793
103494,0.0498629050169757
103513,0.482067437051324
103515,0.348423611835644
103516,0.257415860324824
103525,0.0901504413809778
103541,0.792393710101582
103544,0.251297650747827
103562,0.816850176268039
103570,0.861696087781584
103572,0.576667168168683
103574,0.240152227010927
103575,0.400636569358598
103591,0.62048008796798
103594,0.399957670364284
103609,0.475339425319154
103613,0.510616546222567
103614,0.428385802047272
103615,0.172587740552408
103624,0.376638362356784
103625,0.76138297087861
103628,0.777058246960522
103629,0.176513018611164
103647,0.480457322464914
103648,0.649648623002538
103651,0.0639571975563639
103658,0.229153168086022
103668,0.339709310055896
103669,0.337830278972263
103676,0.191447254235207
103682,0.0697389434446905
103683,0.431220840087919
103689,0.205405085627194
103725,0.044183576127057
103733,0.630525655206766
103744,0.0194189879420233
103762,0.433417377858352
103771,0.813647271174905
103773,0.130957727407187
103783,0.511673782125859
103784,0.0812780312425292
103808,0.289720841778578
103812,0.564699794369909
103813,0.140650480440044
103814,0.506145292089803
103818,0.784337998101905
103824,0.276593790442202
103828,0.270698855001006
103830,0.622730571073543
103840,0.0152120641494008
103842,0.592873366479857
103847,0.762274731220915
103848,0.544697294401514
103851,0.0116635040271956
103854,0.74923743994119
103857,0.819654013338369
103861,0.164320880088851
103862,0.503143240840596
103865,0.648210950534745
103870,0.0173386316005776
103876,0.292727553277535
103891,0.89212784213799
103908,0.30508434723674
103914,0.60886561156155
103918,0.562609211414134
103940,0.345626983172097
103963,0.623271484030991
103966,0.57829497046108
103971,0.101176057770439
103980,0.506711522378506
103984,0.568868374882646
103985,0.317755757947518
103998,0.488893212775147
104019,0.0301307468187023
104026,0.313169128773643
104035,0.510924844210513
104044,0.401394828609707
104045,0.330126561762207
104047,0.614198019231513
104051,0.299366719053771
104058,0.221327690805563
104063,0.0159288358470688
104066,0.442190934981948
104087,0.0238567411676119
104089,0.330167224473912
104095,0.312539426655935
104098,0.725216551943418
104104,0.032559456350542
104110,0.328885078558581
104120,0.545123674494512
104122,0.0360311997938426
104131,0.0725906425685994
104132,0.558281315977611
104135,0.406505648702643
104136,0.345187240589128
104149,0.505285088074609
104150,0.47207372280709
104156,0.255357389413805
104165,0.709042105024437
104175,0.34104585394055
104179,0.619194003482627
104184,0.746407281689284
104206,0.279840166230493
104216,0.526433580262413
104230,0.645061375568789
104257,0.0297658140353096
104272,0.0388607788182579
104273,0.494513654298761
104278,0.088492895198908
104294,0.647492196736015
104295,0.442493305195088
104297,0.218806255376118
104298,0.359360175660647
104308,0.486228228066985
104318,0.247787342698639
104319,0.578198276651877
104320,0.632122662139292
104327,0.543416462872368
104334,0.505919915173013
104344,0.391471288636924
104350,0.215841357476103
104351,0.121871184536094
104354,0.477728010600415
104369,0.141431236033271
104376,0.469115568670694
104381,0.0415061718870239
104384,0.428996175558998
104391,0.424876915059475
104394,0.309990105642273
104398,0.744266596546573
104402,0.226641031474464
104408,0.238954577738416
104409,0.278835514337545
104410,0.798544791878975
104412,0.632001994851251
104417,0.519961631789844
104424,0.0744465527849506
104426,0.401858358216838
104435,0.563067673861926
104445,0.373227789449992
104458,0.0174255056962852
104460,0.518645578793382
104466,0.281541486449688
104472,0.62589329567903
104473,0.10015186137662
104479,0.0573212398479062
104480,0.0472368349856299
104482,0.679388446079495
104499,0.166214797690398
104501,0.180031383084904
104502,0.287403447048981
104506,0.0831224772893206
104510,0.0135441149426406
104512,0.552404104396496
104520,0.664490902297014
104528,0.498107149324722
104529,0.209492807123654
104541,0.431078923163564
104578,0.348095709756409
104584,0.0687099566908659
104588,0.138524173764548
104602,0.115251086318294
104610,0.282352075183102
104611,0.562267005239357
104618,0.581292298266686
104620,0.267593714551369
104622,0.0299480030367696
104624,0.42299848754434
104625,0.140070264825932
104634,0.121110079308924
104639,0.542992788443595
104646,0.343895868555591
104647,0.393301448000631
104652,0.0254131631207244
104670,0.702279351710612
104677,0.397349393863786
104685,0.20871655287543
104691,0.412737397078611
104696,0.543858350247713
104699,0.281262848757717
104712,0.686341022217951
104714,0.0513382107344037
104717,0.502422768031832
104718,0.025550441625734
104740,0.290730542311209
104741,0.112658741921344
104743,0.12081030796354
104744,0.446401777853146
104747,0.115159141859183
104767,0.549557182874841
104772,0.91556728537409
104776,0.745717440104523
104779,0.318441926984084
104814,0.232659469023022
104815,0.240811286671053
104830,0.0884018005734079
104831,0.192226931039116
104833,0.576472033790364
104839,0.365839210837353
104840,0.282361283433477
104860,0.089485805052788
104861,0.0256898610272232
104866,0.492020777948732
104870,0.0383172427571173
104877,0.0938114998090072
104878,0.238969868144851
104879,0.0372810892472076
104880,0.0693143452824966
104899,0.319822423361449
104906,0.256323294378592
104907,0.101477325967422
104913,0.131267255056629
104916,0.624806538581643
104921,0.326896551343313
104930,0.0658753903417579
104931,0.180907769322622
104936,0.0450632751556644
104937,0.446258792444738
104942,0.0252796316892772
104943,0.0388508899362955
104969,0.469385594372295
104972,0.786732743925705
104988,0.145625489106086
105013,0.348508297377385
105015,0.349671213337356
105019,0.60268174077265
105027,0.542103917767584
105030,0.429018579316253
105035,0.884813040507381
105041,0.293947629967616
105051,0.5395822582918
105056,0.489015376796839
105067,0.93408745284465
105071,0.543209450743622
105072,0.428815505607376
105074,0.241151152736814
105091,0.43489746481937
105101,0.0479615761813285
105103,0.334079450177324
105134,0.043846850050913
105139,0.0353854425444036
105142,0.119330612426514
105146,0.350403771890493
105163,0.0484353710540328
105168,0.150621111808182
105172,0.00405052097085245
105176,0.809593357852455
105195,0.0790723891372352
105196,0.741908854662191
105197,0.0706291207417375
105203,0.379626702568445
105223,0.481083274149003
105227,0.741039455567553
105228,0.013062586157846
105230,0.808588021468683
105231,0.691532589121197
105239,0.291288472028044
105242,0.295137282568977
105244,0.398997714722966
105245,0.0717991587433668
105248,0.0370416387532542
105249,0.0418825991821697
105266,0.129584672714035
105271,0.765305445972271
105276,0.0820949952310993
105282,0.220418955604926
105292,0.0960332457672693
105297,0.120646524846037
105332,0.0847461907516362
105333,0.273491603588144
105343,0.401891694577518
105344,0.0382631620827271
105345,0.652042480303607
105357,0.357177675106307
105359,0.445722958716987
105366,0.0362031625158339
105367,0.471576720479183
105370,0.0102699819841827
105377,0.0763042888007936
105390,0.0443504075159776
105399,0.0163673068484944
105403,0.526433122781218
105404,0.038149274675133
105414,0.32179103976962
105417,0.42561542307338
105425,0.644592889002845
105452,0.119370362258122
105454,0.0952296793051988
105456,0.472023669257424
105470,0.351515884141649
105471,0.365750144722046
105483,0.126807862774415
105493,0.571692834777355
105508,0.607068116042117
105514,0.0583731138034999
105515,0.0673954321759302
105528,0.806119840754981
105529,0.386391926356924
105531,0.534661064994046
105532,0.499706119829293
105558,0.238989670943702
105574,0.21509774455305
105578,0.144131976939162
105584,0.850340882258566
105595,0.48072628094932
105617,0.633467984106791
105618,0.312486542596381
105621,0.0595722848433047
105625,0.065074619700161
105629,0.535564967531708
105630,0.0179169972456076
105634,0.279844428489853
105635,0.077772683984838
105641,0.649117986120921
105647,0.108713173895584
105648,0.471008438760962
105655,0.378576202537436
105657,0.29460099520506
105672,0.107898306033821
105678,0.682484864217726
105682,0.0875087564597467
105691,0.0552508124626978
105692,0.443917517069172
105706,0.0657056070365437
105712,0.426664195858019
105720,0.423873497923219
105734,0.202475633339589
105735,0.0429265875134925
105736,0.611769482424711
105737,0.159241054315711
105738,0.678683089042914
105740,0.763886604552498
105744,0.0446028672464121
105747,0.497514404135883
105749,0.78631549349357
105754,0.156737506820713
105758,0.0291932578336651
105760,0.409556130250284
105767,0.632692562602434
105784,0.186292081547331
105791,0.345851122388652
105802,0.108031535116358
105807,0.645112280961703
105809,0.0295322814003727
105816,0.523518250444172
105817,0.037762096604078
105824,0.673568580265134
105832,0.0761408956804437
105856,0.269653788835575
105865,0.374398138026614
105899,0.686268634367357
105906,0.330545262585552
105916,0.499178727200555
105923,0.488564726838524
105937,0.163178735169643
105965,0.263026983103616
105966,0.430288969040174
105968,0.0334818244876831
105973,0.2587367631432
105976,0.568167232016424
105978,0.0660871791467439
105979,0.348579677070443
105991,0.552727784790252
105998,0.627820403658285
105999,0.368227265021
106000,0.810531916096335
106001,0.453605480656995
106010,0.519850888888357
106011,0.0405951036518926
106013,0.670571712142464
106015,0.396006083696622
106026,0.0229935925969027
106032,0.493600758757306
106035,0.783370807211262
106040,0.0804258061051891
106041,0.674700528349305
106044,0.236896817968563
106053,0.273019735444857
106054,0.175643430115296
106065,0.788517745824608
106081,0.038653894030505
106083,0.539366668949916
106087,0.318231233872414
106090,0.541007262244109
106101,0.167540862526571
106102,0.363819399918363
106109,0.0753177719277202
106116,0.034512578742459
106150,0.185662308931616
106155,0.722198214171129
106166,0.22908296387743
106176,0.485037219819276
106189,0.248471632800367
106199,0.573080489732307
106205,0.0965595784939179
106206,0.105933112501011
106211,0.307541675278012
106214,0.194899510988785
106216,0.460957059907438
106217,0.520036305949707
106225,0.0539208014607763
106249,0.126906137372005
106256,0.654210833566711
106258,0.457709813884636
106261,0.385802111815067
106262,0.592839572619273
106264,0.13422909081198
106271,0.410304869428004
106276,0.244799484344627
106277,0.644943368287754
106286,0.57008274730032
106293,0.256145757986407
106295,0.0528611046076631
106296,0.332288421355174
106297,0.701387305383215
106298,0.0304489708291649
106311,0.27252535963169
106314,0.0735891627852039
106320,0.432708709488005
106334,0.49940256503411
106346,0.707612848100601
106347,0.00610455380351632
106349,0.484517678289279
106354,0.0673658820141137
106360,0.0208096845905428
106373,0.134360119968385
106377,0.621650191661731
106386,0.176359921181403
106387,0.454921578140046
106391,0.00809127705711199
106401,0.717248359937497
106411,0.645111401489746
106413,0.808456675813157
106426,0.125997560935593
106427,0.513572025491778
106428,0.541514992259833
106434,0.063019231509572
106438,0.0588388639650881
106440,0.415624031712643
106441,0.0329725902888062
106452,0.674703504546511
106453,0.121344066309915
106454,0.0295860162811829
106457,0.146179724022074
106484,0.159476428394559
106488,0.154937939384241
106491,0.700508705138622
106514,0.600003514538795
106527,0.221417216915003
106528,0.373951757506618
106529,0.0116385324181642
106534,0.642494757409328
106550,0.819677105944796
106577,0.0401863185231762
106585,0.0869658834847206
106590,0.231307448937715
106607,0.481126040814261
106610,0.449760258214235
106611,0.0494605136546085
106612,0.594125015949812
106624,0.386583871875577
106631,0.222066284562483
106647,0.831394089085824
106660,0.691578940308807
106674,0.267275116732346
106687,0.434662851959594
106712,0.0511749728088782
106713,0.414142103126881
106717,0.0827949952394667
106720,0.60915644951032
106721,0.551748884919698
106724,0.405953466010983
106735,0.533401805803111
106739,0.0651904830649857
106740,0.589414185918695
106754,0.071784094593304
106760,0.804422413980171
106761,0.426161293009187
106784,0.138829938369819
106787,0.0628172834703491
106797,0.011358242757038
106798,0.615647778813861
106802,0.618214759354449
106803,0.540879613716434
106804,0.900339483874442
106805,0.255904442936678
106810,0.632613955472283
106812,0.13772944318218
106813,0.402756893393344
106817,0.0809570372611411
106822,0.290115731436167
106823,0.327140532458759
106827,0.27728566143447
106841,0.395653040743704
106851,0.122311205550292
106852,0.0875671687665564
106853,0.144419381747789
106854,0.899964166748873
106861,0.371613160943212
106873,0.496006432635736
106877,0.0509012630050795
106878,0.0215862742029248
106881,0.605214069802394
106900,0.0186197695955421
106906,0.417254240012416
106907,0.466664582671465
106914,0.544974915618943
106916,0.0858206727144915
106924,0.0150107017682995
106931,0.241611612027717
106936,0.542467985303161
106937,0.1184334699804
106938,0.344485780690757
106939,0.490723322461953
106943,0.187618717087244
106944,0.644675599715538
106967,0.319254943645851
106980,0.450387846463207
106986,0.56855406838676
106987,0.0331740227338795
106990,0.0439906475025652
107013,0.237421572782524
107023,0.331194715968776
107033,0.620203431580137
107037,0.53537967339487
107048,0.0509821062848332
107071,0.326302178214542
107081,0.148918972430452
107113,0.0534966482418682
107130,0.0623839621724503
107131,0.310112606227548
107145,0.107481004684704
107156,0.602327596745961
107219,0.518031105740343
107222,0.156506786608159
107223,0.897779672972121
107232,0.59300160598997
107245,0.467312952286985
107246,0.189021642669541
107247,0.571325340844053
107256,0.227976916089112
107259,0.184990877440311
107260,0.168401448178463
107279,0.235771560143032
107280,0.457049014978873
107281,0.0491342138287146
107285,0.318265185066731
107329,0.300262126929955
107337,0.118648082076978
107349,0.50975446131778
107350,0.0410932036098726
107351,0.105774265707102
107359,0.306617254065606
107391,0.578844116262947
107394,0.320746763886371
107395,0.271168351374433
107406,0.036794701754949
107416,0.566589725595881
107417,0.341953573435873
107418,0.237939214349871
107419,0.193054794251303
107444,0.193534990447492
107445,0.327657768994293
107446,0.125143402665529
107460,0.362545615819241
107470,0.323518793408749
107475,0.618926917659596
107520,0.272785220155858
107526,0.5247823680712
107527,0.212296025370336
107530,0.103675793205021
107532,0.0814292378131376
107534,0.564032687918953
107535,0.321003588388374
107554,0.85142231655136
107556,0.0285140346036552
107559,0.153161508407586
107561,0.0424672548780468
107564,0.10727527568738
107566,0.339548383564601
107571,0.0599278239075841
107590,0.177559765392322
107602,0.593206071760542
107625,0.54277980770166
107626,0.879351811353341
107635,0.0241720322970412
107636,0.446865777471663
107645,0.503066620561046
107652,0.839162939998607
107655,0.317057652228999
107668,0.408948068610498
107670,0.0513808426917058
107677,0.0102433714776682
107680,0.60816314232908
107683,0.757122874731957
107684,0.114289972455402
107691,0.0769777027171708
107692,0.0589718840507849
107703,0.35576267159435
107709,0.0147908266090481
107710,0.126462248347087
107721,0.249910206449469
107725,0.584350238116815
107727,0.499484918424586
107739,0.0593917087604687
107740,0.065067885833504
107741,0.515357973048625
107747,0.373615629112867
107765,0.321601653206356
107768,0.272941316557242
107775,0.214989999163302
107782,0.816581925209668
107790,0.23126361252121
107801,0.388408962305676
107807,0.015158698327246
107811,0.514349685413975
107817,0.493810895964316
107826,0.0406159694581919
107838,0.642396286003506
107839,0.41933628990823
107843,0.0842121386918422
107847,0.461825680894927
107849,0.635602692866489
107850,0.616834663536206
107867,0.559362000847185
107871,0.0900328741039545
107908,0.0335994085927416
107913,0.436063714250342
107927,0.281246182075369
107931,0.414954751978355
107955,0.0857032251187097
107962,0.500799517920015
107977,0.403755472269289
107978,0.109540478650425
107993,0.0355345468616934
108010,0.649192903540293
108016,0.488235771207996
108018,0.852913105162894
108027,0.666284880380381
108045,0.649390089715899
108069,0.576417356262476
108082,0.0432877950281416
108089,0.454171766719038
108092,0.279592719923843
108106,0.231559863738889
108112,0.507724970608943
108120,0.548016296767351
108122,0.695036858821446
108135,0.442542677332375
108170,0.0198213270403459
108171,0.504708386074083
108177,0.123770239521798
108180,0.553744573310762
108183,0.0174730600650557
108184,0.0270859867464206
108185,0.0619208365362265
108192,0.0838367450864176
108195,0.601318708855683
108196,0.592719382637363
108218,0.410124446861939
108219,0.189360901235227
108243,0.559964206670603
108249,0.0154690185997723
108251,0.0230616326229077
108274,0.270019364348239
108280,0.922218987231853
108289,0.0466234712185467
108292,0.339428990494597
108295,0.0507212118265344
108327,0.221585610252018
108332,0.423853650165655
108346,0.418123737074009
108349,0.160433195806183
108353,0.0576482245835156
108362,0.513052065760515
108363,0.281192156552788
108377,0.795199031707088
108378,0.641499673602751
108381,0.0168090423977546
108383,0.658890824184586
108390,0.0672838438702713
108407,0.306407448290054
108408,0.0322060729790559
108411,0.297144759621625
108412,0.414164528318077
108419,0.426978712754493
108436,0.341580781769234
108437,0.658810674345634
108438,0.427446084812921
108441,0.432982461183863
108448,0.03343096627508
108449,0.576603965490533
108466,0.404273682221377
108467,0.686612550807389
108473,0.624499372642814
108474,0.519851888734121
108476,0.0411789610999052
108479,0.265053192865725
108486,0.189103557592846
108493,0.0301589771510828
108501,0.046333360123651
108506,0.217318303534357
108510,0.0520602917871378
108511,0.540697902820721
108514,0.413133343562255
108517,0.165122297001235
108519,0.485044163312996
108522,0.119461062662673
108548,0.775902100744017
108554,0.425199264810341
108555,0.619134875924286
108559,0.0477161771359556
108562,0.0478942048938013
108571,0.487634856540018
108572,0.034747401688273
108579,0.438667979352942
108583,0.137637171116668
108584,0.259546548436438
108592,0.0308028824726356
108602,0.201619611948016
108609,0.436375949242063
108613,0.38117511669661
108616,0.282584515855336
108618,0.633819190755548
108620,0.298614935804282
108643,0.253351764207064
108649,0.291643003138238
108654,0.632449595507239
108655,0.250841516419925
108656,0.34964177097703
108667,0.321231193905416
108668,0.588983563202429
108682,0.594096125343769
108690,0.543246119199718
108691,0.504503158905457
108692,0.696433609688343
108695,0.0579664620870726
108699,0.414188280220012
108710,0.767281582051553
108718,0.235421294546945
108739,0.0928098063726428
108740,0.0163507282522304
108741,0.0209211565586844
108742,0.138557185087469
108763,0.115994932690157
108767,0.102107412999069
